ZE-Nr;ZE-Name;WKA-Name;WKA-Typ;ZE-Standort;ZE-Kanton;ZE-Status;Funktion: Turbinieren;Funktion: Pumpen;QTurbine [m3/sec];Inst. Turbinenleistung;"(""LTURBINE[MW]""/100)*""PROZ.ANTEILCH""";Max. Leistung ab Generator;"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Prod. ohne Umwälzbetrieb - W.;Prod. ohne Umwälzbetrieb - S.;Prod. ohne Umwälzbetrieb - J.;"(""PROD.OHNEUMWÄLZBETRIEB-J.""/100)*""PROZ.ANTEILCH""";QPumpe [m3/sec];Inst. Pumpenleistung;Leistungsaufnahme Motoren;Bedarf ohne Umwälzb. - W.;Bedarf ohne Umwälzb. - S.;Bedarf ohne Umwälzb. - J.;ZE-Erste-Inbetriebnahme;ZE-Letzte-Inbetriebnahme;ZE-Kote;Proz. Anteil CH;Kantonsanteil: Kanton Name (1);Kantonsanteil (1);Kantonsanteil: Kanton Name (2);Kantonsanteil (2);Kantonsanteil: Kanton Name (3);Kantonsanteil (3);Genutzte Gewässer - Name (1);Genutzte Gewässer - Name (2);Genutzte Gewässer - Name (3);Genutzte Gewässer - Name (4);Genutzte Gewässer - Name (5);Genutzte Gewässer - Name (6);Genutzte Gewässer - Name (7);"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Genutzte Gewässer - Name (8);Genutzte Gewässer - Name (9);Genutzte Gewässer - Name (10);Genutzte Gewässer - Name (11);Genutzte Gewässer - Name (12);Ersatzenergie: Richtung (1);Ersatzenergie: Partner (1);Ersatzenergie: Richtung (2);Ersatzenergie: Partner (2);Ersatzenergie: Richtung (3);Ersatzenergie: Partner (3);Ersatzenergie: Richtung (4);Ersatzenergie: Partner (4);Ersatzenergie: Richtung (5);Ersatzenergie: Partner (5);Ersatzenergie :Richtung (6);Ersatzenergie: Partner (6);Ersatzenergie: Richtung (7);Ersatzenergie: Partner (7);Ersatzenergie: Richtung (8);Ersatzenergie: Partner (8);Ersatzenergie: Richtung (9);Ersatzenergie: Partner (9);Ersatzenergie: Richtung (10);Ersatzenergie: Partner (10);Ersatzenergie: Richtung (11);Ersatzenergie: Partner (11);Ersatzenergie: Richtung (12);Ersatzenergie: Partner (12);Rechte - Name (1);Rechte - Endjahr (1);Rechte - Name (2);Rechte - Endjahr (2);Rechte - Name (3);Rechte - Endjahr (3);Rechte - Name (4);Rechte - Endjahr (4);Rechte - Name (5);Rechte - Endjahr (5);Rechte - Name (6);Rechte - Endjahr (6);Rechte - Name (7);Rechte - Endjahr (7);Rechte - Name (8);Rechte - Endjahr (8);Rechte - Name (9);Rechte - Endjahr (9);Rechte - Name (10);Rechte - Endjahr (10);Bemerkung (1);Bemerkung (2);Bemerkung (3);Bemerkung (4);Bemerkung (5);Bemerkung (6);Bemerkung (7);Bemerkung (8);Bemerkung (9);Bemerkung (10);ZE-Koordinaten unscharf (Ost);ZE-Koordinaten unscharf (Nord);Internationales KW
203750;Gérignoz (La Pontia);Gérignoz - La Pontia;L;Château d'Oex, Gérignoz;Waadt;im Normalbetrieb;T;;0,19;0,45;0,45;0,45;0,45;1,41;0,94;2,35;2,35;0;0;0;0;0;0;1996;1996;934,9;100;Waadt;100;;;;;Sources privées;;;;;;;0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere Rechtsgrundlage;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2579000;1146920;
203800;Montbovon;Montbovon;L;Montbovon;Freiburg;im Normalbetrieb;T;;40;31;31;28,5;28,5;18;61;79;79;0;0;0;0;0;0;1896;1972;778,5;100;Freiburg;22,32;Waadt;77,68;;;La Sarine;Lac du Vernex;;;;;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2570030;1148590;
203900;Lessoc;Lessoc;L;Lessoc;Freiburg;im Normalbetrieb;T;;41;8,56;8,56;8;8;6;16;22;22;0;0;0;0;0;0;1973;1973;750,8;100;Freiburg;100;;;;;La Sarine;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2570420;1150600;
203950;Sainte - Anne;Sainte - Anne;L;Grandvillard;Freiburg;im Normalbetrieb;T;;1,12;2,9;2,9;2,9;2,9;2;4,5;6,5;6,5;0;0;0;0;0;0;1999;1999;784;100;Freiburg;100;;;;;Ruisseau des Marais;Torrent de Plan Rion;;;;;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2573100;1153820;
204000;Jaun;Jaun;L;Jaun;Freiburg;im Normalbetrieb;T;;2,4;0,38;0,38;0,36;0,36;0,99;1,33;2,32;2,32;0;0;0;0;0;0;1982;1982;966,78;100;Freiburg;100;;;;;Jaunbach;;;;;;;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2587030;1161930;
204050;Charmey (La Tzintre);Charmey (La Tzintre);L;Charmey, La Tzintre;Freiburg;im Normalbetrieb;T;;10;0,86;0,86;0,86;0,86;1,2;2,3;3,5;3,5;0;0;0;0;0;0;2012;;855;100;Freiburg;100;;;;;La Jogne;;;;;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2579950;1162320;
204100;Charmey (Le Perré);Charmey (La Perré);L;Charmey, Le Perré;Freiburg;im Normalbetrieb;T;;12;5,27;5,27;4,5;4,5;7,3;11,6;18,9;18,9;0;0;0;0;0;0;1893;1982;803,02;100;Freiburg;100;;;;;La Jogne;;;;;;;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2578790;1162630;
204200;Broc;Broc;L;Broc;Freiburg;im Normalbetrieb;T;;26;25;25;23,5;23,5;19;51;70;70;0;0;0;0;0;0;1921;1988;682;100;Freiburg;100;;;;;La Jogne;Montsalvens (B.d'accumulation);;;;;;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2574770;1162120;
204300;Rossens-Centrale de dotation 1;Am.de dotation d'Hauterive 1;L;Rossens;Freiburg;im Normalbetrieb;T;;1;0,7;0,7;0,67;0,67;0;1,63;1,63;1,63;0;0;0;0;0;0;1976;1976;612;100;Freiburg;100;;;;;La Sarine;Lac de la Gruyère;;;;;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2055;;;;;;;;;;;;;;;;;;;- La centrale est hors fonction pendant l'hiver;;;;;;;;;;2575060;1174130;
204350;Rossens-Centr. de dotation 2;Am. de dotation d'Hauterive 2;L;Rossens;Freiburg;im Normalbetrieb;T;;2,5;1,7;1,7;1,6;1,6;5,5;5,5;11;11;0;0;0;0;0;0;2005;2005;610;100;Freiburg;100;;;;;La Sarine;Lac de la Gruyère;;;;;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2575060;1174130;
204400;Hauterive;Hauterive;S;Hauterive;Freiburg;im Normalbetrieb;T;;75;60;60;57,5;57,5;75;130;205;205;0;0;0;0;0;0;1902;1948;573,34;100;Freiburg;100;;;;;La Sarine;Lac de la Gruyère;;;;;;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2576240;1179800;
204500;Maigrauge-Centrale de dotation;Am.de dotation d'Oelberg;L;Fribourg, Maigrauge;Freiburg;im Normalbetrieb;T;;4;0,58;0,58;0,55;0,55;2;2;4;4;0;0;0;0;0;0;1870;1952;546,5;100;Freiburg;100;;;;;La Sarine;;;;;;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2579180;1183100;
204600;Oelberg;Oelberg;S;Fribourg, Oelberg;Freiburg;im Normalbetrieb;T;;99;18,3;18,3;16,9;16,9;17;33;50;50;0;0;0;0;0;0;1910;1980;543,25;100;Freiburg;100;;;;;La Sarine;;;;;;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2579290;1183430;
204700;Schiffenen;Schiffenen;S;Schiffenen;Freiburg;im Normalbetrieb;T;;135;71;71;52;52;60;79;139;139;0;0;0;0;0;0;1964;1964;497;100;Bern;4;Freiburg;96;;;La Sarine;Lac de Schiffenen;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2581370;1192430;
204800;Niederried;Niederried;L;Niederried, Radelfingen;Bern;im Normalbetrieb;T;;170;15;15;14,4;14,4;33,3;47,9;81,2;81,2;0;0;0;0;0;0;1963;1992;459,05;100;Bern;100;;;;;Aare;Niederriedsee;;;;;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;"- Nutzungsdauer: 	Bezogen auf die Ausbauwassermenge von 215 m3/s  (Zentralen Niederried und Kallnach)";"- Ersatzenergie: 	Siehe Zentrale Aarberg                            ";                         ;;;;;;;;2584980;1205810;
204900;Aarberg;Aarberg;L;Aarberg;Bern;im Normalbetrieb;T;;170;15,2;15,2;14,6;14,6;36,02;54,03;90,05;90,05;0;0;0;0;0;0;1968;1994;449,15;100;Bern;100;;;;;Aare;;;;;;;14,6;;;;;;B;FMHL (Centrale Veytaux);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;"- Nutzungsdauer: 	Bezogen auf die Ausbauwassermenge von 215 m3/s (Zentralen Niederried, Aarberg und Kallnach)";"- Ersatzenergie: 	Die Angabe bezieht sich auf die Zentralen Niederried, Aarberg, Kallnach und Hagneck. Einzelwerte ";"                     	der Zentralen nicht bekannt ";"Das Dotierkraftwerk Aaberg erzeugt mit 210 kW Leistung und 3.5 m3/s Wasserdurchsatz eine Jahresproduktion von 1.5 GWh;";diese wird dem KW Aarberg zugerechnet. Mit einer Erneuerung des Dotierkraftwekes wird die 300 kW Leistung erreicht und;wird somit als eigene Anlage in der WASTA aufgenommen.;                  ; ;"                         	";;2587330;1209660;
205000;Kallnach;Kallnach;L;Kallnach;Bern;im Normalbetrieb;T;;45;8,3;8,3;8,1;8,1;19,2;30,05;49,25;49,25;0;0;0;0;0;0;1913;1980;433,55;100;Bern;100;;;;;Aare;;;;;;;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;- Die konzedierte Ausbauwassermenge beträgt 70 m3/s            ;"- Ersatzenergie: 	Bezug von Forces Motrices Hongrin-Léman SA bereits unter Zentrale Aarberg aufgeführt    ";"                     	Einzelwerte der Zentralen nicht bekannt";                        ;;;;;;;2584000;1207850;
205100;Hagneck 1 (M3,M4,M5) Dotieran.;Hagneck 1;L;Hagneck;Bern;im Normalbetrieb;T;;40;2,91;2,91;3,41;3,41;5;6;11;11;0;0;0;0;0;0;1900;2016;440,39;100;Bern;100;;;;;Aare;Hagneck-Kanal;;;;;;3,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2095;;;;;;;;;;;;;;;;;;;"- Ersatzenergie: 	Bezug von Forces Motrices Hongrin-Léman SA  bereits unter Zentrale Aarberg aufgeführt    ";"                    	Einzelwerte der Zentralen nicht bekannt";#NAME?; ; ;"                 	        ";;;;;2580270;1212270;
205150;Hagneck 2 (M 1 u. M 2);Hagneck 2;L;Hagneck;Bern;im Normalbetrieb;T;;280;20,96;20,96;22,6;22,6;44;55;99;99;0;0;0;0;0;0;2015;;429,9;100;Bern;100;;;;;Aare;Hagneck-Kanal;;;;;;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2095;;;;;;;;;;;;;;;;;;;"- Ersatzenergie: 	Bezug von Forces Motrices Hongrin-Léman SA  bereits unter Zentrale Aarberg aufgeführt    ";"                    	Einzelwerte der Zentralen nicht bekannt"; ; ;;;;;;;2580200;1212100;
205200;La Dernier;La Dernier;S;La Dernier;Waadt;im Normalbetrieb;T;;13;28;28;27;27;22;9;31;31;0;0;0;0;0;0;1903;1988;756,2;100;Waadt;100;;;;;Lac Brenet;Lac de Joux;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2516740;1172900;
205300;La Jougnenaz;La Jougnenaz;L;Vallorbe;Waadt;im Normalbetrieb;T;;6;2,35;2,35;2,1;2,1;3,8;2,2;6;6;0;0;0;0;0;0;1955;1970;744,25;100;Waadt;100;;;;;La Jougnenaz;;;;;;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2520340;1175200;
205400;Les Clées;Les Clées;L;Les Clées;Waadt;im Normalbetrieb;T;;21;30;30;27;27;47,5;55,5;103;103;0;0;0;0;0;0;1955;1955;574,3;100;Waadt;100;;;;;Lac Brenet;Lac de Joux;L'Orbe;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524050;1176030;
205500;Montcherand;Montcherand;L;Montcherand;Waadt;im Normalbetrieb;T;;19;15,5;15,5;14;14;26,5;30,5;57;57;0;0;0;0;0;0;1908;1950;469,84;100;Waadt;100;;;;;Lac Brenet;Lac de Joux;L'Orbe;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2529280;1175530;
205600;Le Chalet;Le Chalet;L;Orbe;Waadt;im Normalbetrieb;T;;18;2,6;2,6;2,32;2,32;5,7;3,6;9,3;9,3;0;0;0;0;0;0;1894;1988;453,16;100;Waadt;100;;;;;L'Orbe;;;;;;;2,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2529950;1175580;
205650;Moulinets sur l'Orbe;Moulinets sur l'Orbe;L;Orbe;Waadt;im Normalbetrieb;T;;21,6;0,77;0,77;1,01;1,01;2,1;2,1;4,2;4,2;0;0;0;0;0;0;2013;;442,13;100;Waadt;100;;;;;L'Orbe;;;;;;;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2530710;1174820;
205850;St.Sulpice;St.Sulpice;L;St.Sulpice;Neuenburg;im Normalbetrieb;T;;12,5;3,9;3,9;3,8;3,8;5;4;9;9;0;0;0;0;0;0;1988;1988;750,9;100;Neuenburg;100;;;;;L'Areuse (Source);;;;;;;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2065;;;;;;;;;;;;;;;;;;;- La nouvelle centrale de St.Sulpice remplace entre autres la centrale de La Doux (205800);                                   ;;;;;;;;;2532870;1195880;
205900;Le Furcil;Le Furcil;L;Noiraigue, Le Furcil;Neuenburg;im Normalbetrieb;T;;10;0,68;0,68;0,64;0,64;1,65;1,64;3,29;3,29;0;0;0;0;0;0;1956;1956;717,2;100;Neuenburg;100;;;;;L'Areuse;;;;;;;0,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2546200;1200530;
206100;Les Moyats;Les Moyats;L;Brot-Dessous, Les Moyats;Neuenburg;im Normalbetrieb;T;;4,56;1,6;1,6;1,5;1,5;4;3,6;7,6;7,6;0;0;0;0;0;0;1887;1940;629,8;100;Neuenburg;100;;;;;L'Areuse;;;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2548080;1200430;
206200;Combe-Garot;Combe-Garot;L;Boudry, Combe-Garot;Neuenburg;im Normalbetrieb;T;;6;4,86;4,86;4,49;4,49;12,15;10,45;22,6;22,6;0;0;0;0;0;0;1897;1961;532;100;Neuenburg;100;;;;;L'Areuse;;;;;;;4,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2551120;1201450;
206300;Usine du Chanet;Usine du Chanet;L;Boudry;Neuenburg;im Normalbetrieb;T;;7,3;4,4;4,4;4,2;4,2;12,5;11,8;24,3;24,3;0;0;0;0;0;0;1914;1972;459;100;Neuenburg;100;;;;;L'Areuse;;;;;;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2553590;1201090;
206350;Boudry (les Essert);Boudry (les Essert);L;Boudry;Neuenburg;im Normalbetrieb;T;;14;0,5;0,5;0,5;0,5;0,65;1;1,65;1,65;0;0;0;0;0;0;2014;;443,1;100;Neuenburg;100;;;;;L'Areuse;;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2554650;1200150;
206530;La Serrière, Neuchâtel;La Serrière;L;La Serrière, Neuchâtel;Neuenburg;im Normalbetrieb;T;;5;1,3;1,3;1,3;1,3;2,6;1,8;4,4;4,4;0;0;0;0;0;0;2016;;433,62;100;Neuenburg;100;;;;;Source de la Serrière;;;;;;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2559380;1203550;
206550;Sous les Roches;Sous les Roches;L;Sonceboz;Bern;im Normalbetrieb;T;;5;0,39;0,39;0,36;0,36;0,96;0,84;1,8;1,8;0;0;0;0;0;0;2005;2005;626,2;100;Bern;100;;;;;La Suze;;;;;;;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2580700;1226550;
206600;Rondchâtel;Rondchâtel;L;Péry, Rondchâtel;Bern;im Normalbetrieb;T;;7;3;3;3;3;6,35;8,25;14,6;14,6;0;0;0;0;0;0;1883;2013;529,37;100;Bern;100;;;;;La Suze;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2585680;1224470;
206750;Frinvillier;Frinvillier;L;Frinvillier;Bern;im Normalbetrieb;T;;7,5;0,35;0,35;0,33;0,33;0,85;0,7;1,55;1,55;0;0;0;0;0;0;1869;2005;518,4;100;Bern;100;;;;;Schüss;;;;;;;0,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2585980;1224170;
206800;Taubenloch;Taubenloch;L;Biel-Bözingen;Bern;im Normalbetrieb;T;;3;0,32;0,32;0,3;0,3;1;1;2;2;0;0;0;0;0;0;1896;2006;503,59;100;Bern;100;;;;;Schüss;;;;;;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2586580;1223320;
206900;Bözingen;Bözingen;L;Bözingen;Bern;im Normalbetrieb;T;;6,6;3,25;3,25;2,75;2,75;7,38;4,92;12,3;12,3;0;0;0;0;0;0;1876;2013;447,94;100;Bern;100;;;;;Schüss;;;;;;;2,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2586950;1222630;
206950;Brügg;Brügg;L;Brügg;Bern;im Normalbetrieb;T;;219,4;5,2;5,2;3,6;3,6;9,59;11,73;21,32;21,32;0;0;0;0;0;0;1995;1995;421,7;100;Bern;100;;;;;Aare;;;;;;;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2586300;1218700;
206975;Wannenfluh;Wannenfluh;L;Rüderswil;Bern;im Normalbetrieb;T;;12;0,42;0,42;0,4;0,4;0,94;0,86;1,8;1,8;0;0;0;0;0;0;1999;1999;599,4;100;Bern;100;;;;;Emme;;;;;;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2621550;1205180;
206985;Gohlhaus, Lützelflüh;Gohlhaus, Lützelflüh;L;Gohlhusbrügg, Lützelflüh;Bern;im Normalbetrieb;T;;16;0,42;0,42;0,42;0,42;0,9;1,3;2,2;2,2;0;0;0;0;0;0;2016;;586,3;100;Bern;100;;;;;Emme;;;;;;;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2619280;1205780;
207000;Hagerhüsli;Hagerhüsli;L;Bätterkinden;Bern;im Normalbetrieb;T;;12;0,5;0,5;0,48;0,48;1,3;1,2;2,5;2,5;0;0;0;0;0;0;1854;2002;476;100;Bern;100;;;;;Aefligen-Giesse;Emme;;;;;;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2607350;1218890;
207100;Bätterkinden;Bätterkinden;L;Bätterkinden;Bern;im Normalbetrieb;T;;12;0,4;0,4;0,38;0,38;1,1;1,1;2,2;2,2;0;0;0;0;0;0;1855;2002;469,5;100;Bern;100;;;;;Aefligen-Giesse;Emme;Urtenen;;;;;0,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2608000;1220230;
207200;Utzenstorf;Utzenstorf;L;Utzenstorf;Bern;im Normalbetrieb;T;;12;0,38;0,38;0,35;0,35;0,9;0,9;1,8;1,8;0;0;0;0;0;0;1893;1949;466,66;100;Bern;100;;;;;Emme;;;;;;;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2608150;1221660;
207300;Moosbrunnen 1 (Gerlafingen 1);Gerlafingen 1;L;Wiler bei Utzenstorf;Bern;im Normalbetrieb;T;;12;0,5;0,5;0,5;0,5;1;1,6;2,6;2,6;0;0;0;0;0;0;1889;1995;461,8;100;Bern;100;;;;;Emme;;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2608050;1222770;
207400;Biberist (Papierfabrik);Biberist;L;Biberist;Solothurn;im Normalbetrieb;T;;12;0,5;0,5;0,49;0,49;1,5;1,2;2,7;2,7;0;0;0;0;0;0;1864;1985;442,94;100;Solothurn;100;;;;;Emme;;;;;;;0,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2609890;1225850;
207500;Emmenhof;Emmenhof;L;Derendingen;Solothurn;im Normalbetrieb;T;;12;0,33;0,33;0,32;0,32;0,8;0,9;1,7;1,7;0;0;0;0;0;0;1863;1986;442,57;100;Solothurn;100;;;;;Emme;;;;;;;0,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2610920;1227110;
207600;Untere Emmengasse, Luterbach;Untere Emmengasse;L;Luterbach;Solothurn;im Normalbetrieb;T;;13;0,86;0,86;0,82;0,82;2,7;2,5;5,2;5,2;0;0;0;0;0;0;1876;2001;433,7;100;Solothurn;100;;;;;Emme;;;;;;;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2610650;1228190;
207650;Luterbach;Luterbach;L;Luterbach;Solothurn;im Normalbetrieb;T;;12;0,32;0,32;0,3;0,3;0,77;0,72;1,49;1,49;0;0;0;0;0;0;1888;1988;430,47;100;Solothurn;100;;;;;Emme;;;;;;;0,3;;;;;;B;Alpiq Hydro Aare AG (Zentr. Flumenthal);;;;;;;;;;;;;;;;;;;;;;;;;Bewilligung;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;2610310;1229260;
207700;Flumenthal;Flumenthal;L;Riedholz;Solothurn;im Normalbetrieb;T;;350;23,4;23,4;21,7;21,7;65;82;147;147;0;0;0;0;0;0;1970;2009;422,7;100;Bern;37,9;Solothurn;62,1;;;Aare;;;;;;;21,7;;;;;;A;Gesellschaft des Aare-Emmenkanals;A;Hydroelectra (Zentrale Luterbach);;;;;;;;;;;;;;;;;;;;;Konzession(en);2052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2611460;1230920;
207800;Bannwil;Bannwil;L;Bannwil;Bern;im Normalbetrieb;T;;435;28,5;28,5;26,8;26,8;67,17;82,09;149,26;149,26;0;0;0;0;0;0;1970;2000;410,5;100;Bern;100;;;;;Aare;;;;;;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2622240;1230980;
207900;Wynau;Wynau I;L;Oberwynau;Bern;im Normalbetrieb;T;;220;12;12;10,4;10,4;22;29;51;51;0;0;0;0;0;0;1996;1996;400;100;Bern;90,2;Solothurn;9,8;;;Aare;;;;;;;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2096;;;;;;;;;;;;;;;;;;;"- Nutzungsdauer:	Bezogen auf die Ausbauwassermenge von 420 m3/s  (Zentralen Wynau und Schwarzhäusern)";- Die Konzession wird ab der Kollaudation im Sommer 2016 zu laufen beginnen und beträgt 80 Jahre;                       ;                                        ;;;;;;;2626350;1233920;
208000;Schwarzhäusern;Wynau II;L;Schwarzhäusern;Bern;im Normalbetrieb;T;;200;8,2;8,2;6,1;6,1;18,4;22,6;41;41;0;0;0;0;0;0;1923;1979;410,64;100;Bern;90,2;Solothurn;9,8;;;Aare;;;;;;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2096;;;;;;;;;;;;;;;;;;;"- Nutzungsdauer: 	Bezogen auf die Ausbauwassermenge von 420 m3/s  (Zentralen Wynau und Schwarzhäusern)";- Die Konzession wird ab der Kollaudation 2016 zu laufen beginnen und beträgt 80 Jahre;                          ;;;;;;;;2626250;1234050;
208100;Ruppoldingen;Ruppoldingen;L;Boningen;Solothurn;im Normalbetrieb;T;;475;23;23;21,5;21,5;50,6;64,4;115;115;0;0;0;0;0;0;2000;2000;398;100;Solothurn;50;Aargau;50;;;Aare;;;;;;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2075;;;;;;;;;;;;;;;;;;;- Erste Zentrale Ruppoldingen stand seit 1896 in Betrieb und wurde 1925 erneuert;- Der Ersatz und Neubau der ersten Zentrale wurde im Jahre 2000 in Betrieb genommen;                               ;;;;;;;;2633200;1240250;
208200;Aarburg;Aarburg;L;Aarburg;Aargau;im Normalbetrieb;T;;3;0,42;0,42;0,4;0,4;1,45;1,24;2,69;2,69;0;0;0;0;0;0;1889;2006;399,1;100;Aargau;100;;;;;Wigger;;;;;;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2635120;1241020;
