"Connected body","Location","Entity","street","Number","zipcode","place-name","Date","Fuel","Capacity"
"ELECTRABEL NEDERLAND NV","EC-7 Eemshaven Centrale (","Eemscentrale (EC7)","Robbenplaatweg","17","9979XL","Eemshaven","06/28/2018","E06","360"
"ELECTRABEL NEDERLAND NV","EC-7 Eemshaven Centrale (","Eemscentrale (EC7)","Robbenplaatweg","17","9979XL","Eemshaven","06/29/2018","E06","360"
"ELECTRABEL NEDERLAND NV","EC-7 Eemshaven Centrale (","Eemscentrale (EC7)","Robbenplaatweg","17","9979XL","Eemshaven","06/30/2018","E06","360"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/01/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/02/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/03/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/04/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/05/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/06/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/07/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/08/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/09/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/10/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/11/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/12/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/13/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/14/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/15/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/16/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/17/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/18/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/19/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/20/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/21/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/22/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/23/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/24/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/25/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/26/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/27/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/28/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/29/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","04/30/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/01/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/02/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/03/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/04/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/05/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/06/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/07/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/08/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/09/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/10/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/11/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/12/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/13/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/14/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/15/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/16/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/17/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/18/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/19/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/20/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/21/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/22/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/23/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/24/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/25/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/26/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/27/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/28/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/29/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/30/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","05/31/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/01/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/02/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/03/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/04/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/05/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/06/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/07/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/08/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/09/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/10/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/11/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/12/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/13/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/14/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/15/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/16/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/17/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/18/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/19/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/20/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/21/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/22/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/23/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/24/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/25/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/26/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/27/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/28/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/29/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Electrabel, Centrale Geld","Centrale Gelderland (CG13)","Weurtseweg","460","6541BE","Nijmegen","06/30/2018","E05","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/01/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/02/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/03/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/04/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/05/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/06/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/07/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/08/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/09/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/10/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/11/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/12/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/13/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/14/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/15/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/16/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/17/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/18/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/19/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/20/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/21/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/22/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/23/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/24/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/25/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/26/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/27/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/28/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/29/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","04/30/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/01/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/02/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/03/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/04/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/05/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/06/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/07/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/08/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/09/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/10/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/11/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/12/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/13/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/14/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/15/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/16/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/17/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/18/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/19/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/20/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/21/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/22/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/23/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/24/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/25/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/26/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/27/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/28/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/29/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/30/2018","E06","0"
"ELECTRABEL NEDERLAND NV","Essent Noord 110","Centrale Harculo (HC60)","IJsselcentraleweg","6","8015PA","Zwolle","05/31/2018","E06","0"
