name,eic_code,lat,lon
Splügen (Tambobach),,46.5459228175,9.30973326414
"Spreitenbach, Galgenen Kistler",,47.1809763388,8.85757157445
St.Sulpice,,46.9106213602,6.55745141266
"Stadtbrücke, Lichtensteig",,47.3232416909,9.08494859192
Stalden,12W-0000000033-I,46.2302203342,7.85719305844
Stalvedro (AET),12W-0000000064-3,46.5174111108,8.67766693812
Stalvedro (Julia),12W-0000000064-3,46.4796105068,9.6452128901
Stäubenwald,,46.7281811232,8.62036146626
Stechelberg,,46.544726438,7.89990747896
Stenna (Flims) Flembach,,46.8337568535,9.28289622392
STEP Vallée Bagnes,,46.0827671918,7.20311685212
St-Léonard,,46.260587705,7.44474052981
Stollen,,47.0337616233,8.23723761716
"Stroppel, Untersiggenthal",,47.5027384384,8.24029647654
Sublin 1,,46.2650997419,7.04019258223
Sublin 2,,46.2650997419,7.04019258223
Susasca,,46.7551930076,10.0840366722
Sustli,,46.963776447,8.48336356408
Tagenstal,,46.8056049248,8.44557705375
Talbach,,47.1105410978,9.27055175592
Tannuwald,,46.1499409889,8.10793668693
Tarasp (Ischla),,46.7899029834,10.2837559953
Täschbach,,46.0672050805,7.78111832736
Taschinas,,46.9828412314,9.64486330331
Tasnan,,46.7776529012,10.2257209387
Taubenloch,,47.1607076521,7.26165130183
Taulan,,46.4339054895,6.91846679903
Tavanasa (KVR),12W-0000000021-S,46.7510368203,9.04692392804
Tecnicama,,46.2851556545,9.17421837591
Thorenberg,,47.0525764602,8.24804704827
Thun (Eidg.),,46.761596737,7.61469587515
Thur,,47.5502758294,9.1427446335
Thurfeld,,47.5192647047,9.20708697249
Thusis,,46.6901486217,9.44288408447
Ticinetto,,46.4195742834,8.85066701859
Tiefencastel Ost,,46.6644016578,9.56270347437
Tiefencastel West,,46.6644016578,9.56270347437
Tierfehd (Hintersand),12W-0000000018-B,46.8761153436,8.98702934899
Tierfehd (Limmern),12W-0000000018-B,46.8761153436,8.98702934899
Tierfehd (Umwälzwerk),12W-0000000018-B,46.8787500802,8.98513704227
Tinizong,,46.5825064851,9.61064835764
